location;iso_code;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;daily_vaccinations_raw;daily_vaccinations;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;daily_vaccinations_per_million
South Korea;KOR;30.03.2021;864041;855853;8188;31998;22225;1.69;1.67;0.02;433
South Korea;KOR;31.03.2021;892932;879955;12977;28891;21824;1.74;1.72;0.03;426
South Korea;KOR;01.04.2021;937744;917500;20244;44812;23147;1.83;1.79;0.04;451
South Korea;KOR;02.04.2021;983823;956983;26840;46079;25992;1.92;1.87;0.05;507
South Korea;KOR;03.04.2021;992951;965567;27384;9128;27113;1.94;1.88;0.05;529
South Korea;KOR;04.04.2021;993647;966197;27450;696;27206;1.94;1.88;0.05;531
South Korea;KOR;05.04.2021;1030864;1003097;27767;37217;28403;2.01;1.96;0.05;554
South Korea;KOR;06.04.2021;1075467;1041957;33510;44603;30204;2.1;2.03;0.07;589
South Korea;KOR;07.04.2021;1122363;1079612;42751;46896;32776;2.19;2.11;0.08;639
South Korea;KOR;08.04.2021;1169026;1116775;52251;46663;33040;2.28;2.18;0.1;644
South Korea;KOR;09.04.2021;1209959;1150422;59537;40933;32305;2.36;2.24;0.12;630
South Korea;KOR;10.04.2021;1219846;1159220;60626;9887;32414;2.38;2.26;0.12;632
South Korea;KOR;11.04.2021;1220151;1159525;60626;305;32358;2.38;2.26;0.12;631
South Korea;KOR;12.04.2021;1258490;1197839;60651;38339;32518;2.45;2.34;0.12;634
South Korea;KOR;13.04.2021;1302889;1242234;60655;44399;32489;2.54;2.42;0.12;634
South Korea;KOR;14.04.2021;1349458;1288800;60658;46569;32442;2.63;2.51;0.12;633
South Korea;KOR;15.04.2021;1443245;1382584;60661;93787;39174;2.82;2.7;0.12;764
South Korea;KOR;16.04.2021;1546963;1486102;60861;103718;48143;3.02;2.9;0.12;939
South Korea;KOR;17.04.2021;1576373;1515512;60861;29410;50932;3.07;2.96;0.12;993
South Korea;KOR;18.04.2021;1581239;1520378;60861;4866;51584;3.08;2.97;0.12;1006
South Korea;KOR;19.04.2021;1704203;1643340;60863;122964;63673;3.32;3.21;0.12;1242
South Korea;KOR;20.04.2021;1835578;1774702;60876;131375;76098;3.58;3.46;0.12;1484
South Korea;KOR;21.04.2021;1968260;1907358;60902;132682;88400;3.84;3.72;0.12;1724
South Korea;KOR;22.04.2021;2118698;2039255;79443;150438;96493;4.13;3.98;0.15;1882
South Korea;KOR;23.04.2021;2298547;2199488;99059;179849;107369;4.48;4.29;0.19;2094
South Korea;KOR;24.04.2021;2369423;2264591;104832;70876;113293;4.62;4.42;0.2;2210
South Korea;KOR;25.04.2021;2376078;2270879;105199;6655;113548;4.63;4.43;0.21;2215
South Korea;KOR;26.04.2021;2540495;2413693;126802;164417;119470;4.96;4.71;0.25;2330
South Korea;KOR;27.04.2021;2739284;2590692;148592;198789;129101;5.34;5.05;0.29;2518
South Korea;KOR;28.04.2021;2991848;2822811;169037;252564;146227;5.84;5.51;0.33;2852
South Korea;KOR;29.04.2021;3284168;3085090;199078;292320;166496;6.41;6.02;0.39;3247
South Korea;KOR;30.04.2021;3590920;3362085;228835;306752;184625;7;6.56;0.45;3601
South Korea;KOR;01.05.2021;3638784;3402236;236548;47864;181337;7.1;6.64;0.46;3537
South Korea;KOR;02.05.2021;3640659;3403797;236862;1875;180654;7.1;6.64;0.46;3524
South Korea;KOR;03.05.2021;3757387;3489944;267443;116728;173842;7.33;6.81;0.52;3391
South Korea;KOR;04.05.2021;3863400;3564718;298682;106013;160588;7.54;6.95;0.58;3132
South Korea;KOR;05.05.2021;3894053;3570059;323994;30653;128886;7.6;6.96;0.63;2514
South Korea;KOR;06.05.2021;4025044;3627532;397512;130991;105839;7.85;7.08;0.78;2064
South Korea;KOR;07.05.2021;4149854;3675526;474328;124810;79848;8.09;7.17;0.93;1557
South Korea;KOR;08.05.2021;4189509;3687634;501875;39655;78675;8.17;7.19;0.98;1535
South Korea;KOR;09.05.2021;4194247;3687637;506610;4738;79084;8.18;7.19;0.99;1543
South Korea;KOR;10.05.2021;4285283;3701097;584186;91036;75414;8.36;7.22;1.14;1471
South Korea;KOR;11.05.2021;4374616;3709636;664980;89333;73031;8.53;7.24;1.3;1424
South Korea;KOR;12.05.2021;4463602;3715726;747876;88986;81364;8.71;7.25;1.46;1587
South Korea;KOR;13.05.2021;4550234;3724361;825873;86632;75027;8.88;7.26;1.61;1463
South Korea;KOR;14.05.2021;4641256;3735257;905999;91022;70200;9.05;7.29;1.77;1369
South Korea;KOR;15.05.2021;4672710;3736551;936159;31454;69029;9.11;7.29;1.83;1346
South Korea;KOR;16.05.2021;4677705;3736558;941147;4995;69065;9.12;7.29;1.84;1347
South Korea;KOR;17.05.2021;4791451;3749925;1041526;113746;72310;9.35;7.31;2.03;1410
South Korea;KOR;18.05.2021;4945810;3762390;1183420;154359;81599;9.65;7.34;2.31;1592
South Korea;KOR;19.05.2021;5040696;3764205;1276491;94886;82442;9.83;7.34;2.49;1608
South Korea;KOR;20.05.2021;5264183;3776456;1487727;223487;101993;10.27;7.37;2.9;1989
South Korea;KOR;21.05.2021;5504072;3790877;1713195;239889;123259;10.74;7.39;3.34;2404
South Korea;KOR;22.05.2021;5544965;3796008;1748957;40893;124608;10.82;7.4;3.41;2430
South Korea;KOR;23.05.2021;5547889;3796226;1751663;2924;124312;10.82;7.4;3.42;2425
South Korea;KOR;24.05.2021;5724720;3868053;1856667;176831;133324;11.17;7.54;3.62;2600
South Korea;KOR;25.05.2021;5896421;3946271;1950150;171701;135802;11.5;7.7;3.8;2649
South Korea;KOR;26.05.2021;6051808;4033978;2017830;155387;144445;11.8;7.87;3.94;2817
South Korea;KOR;27.05.2021;6768804;4695783;2073021;716996;214946;13.2;9.16;4.04;4192
South Korea;KOR;28.05.2021;7378872;5240658;2138214;610068;267829;14.39;10.22;4.17;5224
South Korea;KOR;29.05.2021;7552365;5405271;2147094;173493;286771;14.73;10.54;4.19;5593
South Korea;KOR;30.05.2021;7557180;5409999;2147181;4815;287042;14.74;10.55;4.19;5599
South Korea;KOR;31.05.2021;7971378;5796886;2174492;414198;320951;15.55;11.31;4.24;6260
South Korea;KOR;01.06.2021;8565325;6364427;2200898;593947;381272;16.71;12.41;4.29;7437
South Korea;KOR;02.06.2021;8971052;6747399;2223653;405727;417035;17.5;13.16;4.34;8134
South Korea;KOR;03.06.2021;9340717;7091315;2249402;369665;367416;18.22;13.83;4.39;7166
South Korea;KOR;04.06.2021;9739689;7460364;2279325;398972;337260;19;14.55;4.45;6578
South Korea;KOR;05.06.2021;9882139;7600447;2281692;142450;332825;19.28;14.82;4.45;6492
South Korea;KOR;06.06.2021;9885107;7603415;2281692;2968;332561;19.28;14.83;4.45;6487
South Korea;KOR;07.06.2021;10800423;8498102;2302321;915316;404149;21.07;16.58;4.49;7883
South Korea;KOR;08.06.2021;11572783;9244703;2328080;772360;429637;22.57;18.03;4.54;8380
South Korea;KOR;09.06.2021;12191396;9838797;2352599;618613;460049;23.78;19.19;4.59;8973
South Korea;KOR;10.06.2021;12994087;10606360;2640451;802691;521910;25.34;20.69;5.15;10180
South Korea;KOR;11.06.2021;13856554;11433444;2877880;862467;588124;27.03;22.3;5.61;11471
South Korea;KOR;12.06.2021;14250556;11822463;2997078;394002;624060;27.8;23.06;5.85;12172
South Korea;KOR;13.06.2021;14278639;11850331;3009064;28083;627647;27.85;23.11;5.87;12242
South Korea;KOR;14.06.2021;15134954;12619828;3267833;856315;619219;29.52;24.61;6.37;12078
South Korea;KOR;15.06.2021;15878983;13267053;3477058;744029;615171;30.97;25.88;6.78;11999
South Korea;KOR;16.06.2021;16552573;13835487;3759926;673590;623025;32.29;26.99;7.33;12152
South Korea;KOR;17.06.2021;17099570;14278760;3889433;546997;586498;33.35;27.85;7.59;11440
South Korea;KOR;18.06.2021;17733773;14815979;4017243;634203;553888;34.59;28.9;7.84;10804
South Korea;KOR;19.06.2021;17967085;15032305;4053256;233312;530933;35.04;29.32;7.91;10356
South Korea;KOR;20.06.2021;17968413;15032918;4054392;1328;527111;35.05;29.32;7.91;10281
South Korea;KOR;21.06.2021;18130141;15080356;4171864;161728;427884;35.36;29.41;8.14;8346
South Korea;KOR;22.06.2021;18301831;15129142;4297245;171690;346121;35.7;29.51;8.38;6751
South Korea;KOR;23.06.2021;18465207;15173264;4417591;163376;273233;36.02;29.6;8.62;5329
South Korea;KOR;24.06.2021;18618193;15218915;4525475;152986;216946;36.31;29.68;8.83;4232
South Korea;KOR;25.06.2021;18778412;15282677;4622352;160219;149234;36.63;29.81;9.02;2911
South Korea;KOR;26.06.2021;18813202;15293902;4646006;34790;120874;36.69;29.83;9.06;2358
South Korea;KOR;27.06.2021;18813942;15293908;4646746;740;120790;36.7;29.83;9.06;2356
South Korea;KOR;28.06.2021;18971302;15307161;4791313;157360;120166;37;29.86;9.35;2344
South Korea;KOR;29.06.2021;19132328;15323884;4936283;161026;118642;37.32;29.89;9.63;2314
South Korea;KOR;30.06.2021;19283318;15338582;5073310;150990;116873;37.61;29.92;9.9;2280
South Korea;KOR;01.07.2021;19406714;15342971;5192878;123396;112646;37.85;29.93;10.13;2197
South Korea;KOR;02.07.2021;19530827;15348001;5312308;124113;107488;38.09;29.94;10.36;2097
South Korea;KOR;03.07.2021;19549058;15349467;5329279;18231;105122;38.13;29.94;10.39;2050
South Korea;KOR;04.07.2021;19549704;15349467;5329925;646;105109;38.13;29.94;10.4;2050
South Korea;KOR;05.07.2021;19679351;15403943;5405096;129647;101150;38.38;30.05;10.54;1973
South Korea;KOR;06.07.2021;19807158;15442245;5494601;127807;96404;38.63;30.12;10.72;1880
South Korea;KOR;07.07.2021;19930657;15477620;5582725;123499;92477;38.87;30.19;10.89;1804
South Korea;KOR;08.07.2021;20073360;15515611;5687437;142703;95235;39.15;30.26;11.09;1858
South Korea;KOR;09.07.2021;20278123;15573808;5834003;204763;106757;39.55;30.38;11.38;2082
South Korea;KOR;10.07.2021;20330272;15586649;5873311;52149;111602;39.65;30.4;11.46;2177
South Korea;KOR;11.07.2021;20331848;15587120;5874416;1576;111735;39.66;30.4;11.46;2179
South Korea;KOR;12.07.2021;20428988;15618302;5940374;97140;107091;39.85;30.46;11.59;2089
South Sudan;SSD;05.04.2021;0;0;;;;0;0;;
South Sudan;SSD;06.04.2021;;;;;95;;;;8
South Sudan;SSD;07.04.2021;;;;;95;;;;8
South Sudan;SSD;08.04.2021;;;;;95;;;;8
South Sudan;SSD;09.04.2021;;;;;95;;;;8
South Sudan;SSD;10.04.2021;;;;;95;;;;8
South Sudan;SSD;11.04.2021;;;;;95;;;;8
South Sudan;SSD;12.04.2021;;;;;95;;;;8
South Sudan;SSD;13.04.2021;;;;;95;;;;8
South Sudan;SSD;14.04.2021;;;;;95;;;;8
South Sudan;SSD;15.04.2021;947;947;;;95;0.01;0.01;;8
South Sudan;SSD;16.04.2021;;;;;105;;;;9
South Sudan;SSD;17.04.2021;;;;;115;;;;10
South Sudan;SSD;18.04.2021;;;;;126;;;;11
South Sudan;SSD;19.04.2021;;;;;136;;;;12
South Sudan;SSD;20.04.2021;;;;;146;;;;13
South Sudan;SSD;21.04.2021;;;;;157;;;;14
South Sudan;SSD;22.04.2021;;;;;167;;;;15
South Sudan;SSD;23.04.2021;;;;;167;;;;15
South Sudan;SSD;24.04.2021;;;;;167;;;;15
South Sudan;SSD;25.04.2021;;;;;167;;;;15
South Sudan;SSD;26.04.2021;;;;;167;;;;15
South Sudan;SSD;27.04.2021;;;;;167;;;;15
South Sudan;SSD;28.04.2021;;;;;167;;;;15
South Sudan;SSD;29.04.2021;;;;;167;;;;15
South Sudan;SSD;30.04.2021;;;;;167;;;;15
South Sudan;SSD;01.05.2021;;;;;167;;;;15
South Sudan;SSD;02.05.2021;;;;;167;;;;15
South Sudan;SSD;03.05.2021;;;;;167;;;;15
South Sudan;SSD;04.05.2021;;;;;167;;;;15
South Sudan;SSD;05.05.2021;;;;;167;;;;15
South Sudan;SSD;06.05.2021;;;;;167;;;;15
South Sudan;SSD;07.05.2021;;;;;167;;;;15
South Sudan;SSD;08.05.2021;;;;;167;;;;15
South Sudan;SSD;09.05.2021;;;;;167;;;;15
South Sudan;SSD;10.05.2021;;;;;167;;;;15
South Sudan;SSD;11.05.2021;;;;;167;;;;15
South Sudan;SSD;12.05.2021;5459;5459;;;167;0.05;0.05;;15
South Sudan;SSD;13.05.2021;;;;;166;;;;15
South Sudan;SSD;14.05.2021;;;;;164;;;;15
South Sudan;SSD;15.05.2021;;;;;163;;;;15
South Sudan;SSD;16.05.2021;;;;;162;;;;14
South Sudan;SSD;17.05.2021;;;;;160;;;;14
South Sudan;SSD;18.05.2021;6403;6403;;;159;0.06;0.06;;14
South Sudan;SSD;19.05.2021;;;;;187;;;;17
South Sudan;SSD;20.05.2021;;;;;217;;;;19
South Sudan;SSD;21.05.2021;7500;7500;;;247;0.07;0.07;;22
South Sudan;SSD;22.05.2021;;;;;247;;;;22
South Sudan;SSD;23.05.2021;;;;;247;;;;22
South Sudan;SSD;24.05.2021;7976;7976;;;247;0.07;0.07;;22
South Sudan;SSD;25.05.2021;;;;;270;;;;24
South Sudan;SSD;26.05.2021;8606;8606;;;262;0.08;0.08;;23
South Sudan;SSD;27.05.2021;;;;;243;;;;22
South Sudan;SSD;28.05.2021;;;;;223;;;;20
South Sudan;SSD;29.05.2021;;;;;233;;;;21
South Sudan;SSD;30.05.2021;;;;;243;;;;22
South Sudan;SSD;31.05.2021;9744;9744;;;253;0.09;0.09;;23
South Sudan;SSD;01.06.2021;;;;;246;;;;22
South Sudan;SSD;02.06.2021;;;;;239;;;;21
South Sudan;SSD;03.06.2021;;;;;245;;;;22
South Sudan;SSD;04.06.2021;;;;;251;;;;22
South Sudan;SSD;05.06.2021;;;;;257;;;;23
South Sudan;SSD;06.06.2021;;;;;262;;;;23
South Sudan;SSD;07.06.2021;;;;;268;;;;24
South Sudan;SSD;08.06.2021;11889;11889;;;268;0.11;0.11;;24
South Sudan;SSD;09.06.2021;;;;;396;;;;35
South Sudan;SSD;10.06.2021;;;;;524;;;;47
South Sudan;SSD;11.06.2021;;;;;651;;;;58
South Sudan;SSD;12.06.2021;;;;;779;;;;70
South Sudan;SSD;13.06.2021;;;;;907;;;;81
South Sudan;SSD;14.06.2021;18863;17350;1513;;1035;0.17;0.15;0.01;92
South Sudan;SSD;15.06.2021;;;;;1247;;;;111
South Sudan;SSD;16.06.2021;;;;;1332;;;;119
South Sudan;SSD;17.06.2021;;;;;1418;;;;127
South Sudan;SSD;18.06.2021;;;;;1503;;;;134
South Sudan;SSD;19.06.2021;;;;;1588;;;;142
South Sudan;SSD;20.06.2021;29410;27338;2072;;1673;0.26;0.24;0.02;149
South Sudan;SSD;21.06.2021;;;;;1633;;;;146
South Sudan;SSD;22.06.2021;;;;;1509;;;;135
South Sudan;SSD;23.06.2021;;;;;1385;;;;124
South Sudan;SSD;24.06.2021;32959;30849;2110;;1260;0.29;0.28;0.02;113
South Sudan;SSD;25.06.2021;;;;;1436;;;;128
South Sudan;SSD;26.06.2021;;;;;1612;;;;144
South Sudan;SSD;27.06.2021;;;;;1789;;;;160
South Sudan;SSD;28.06.2021;44920;42166;2754;;2089;0.4;0.38;0.02;187
South Sudan;SSD;29.06.2021;;;;;2034;;;;182
South Sudan;SSD;30.06.2021;;;;;1980;;;;177
South Sudan;SSD;01.07.2021;;;;;1926;;;;172
South Sudan;SSD;02.07.2021;;;;;1571;;;;140
South Sudan;SSD;03.07.2021;;;;;1216;;;;109
South Sudan;SSD;04.07.2021;;;;;861;;;;77
South Sudan;SSD;05.07.2021;48461;45074;3387;;506;0.43;0.4;0.03;45
South Sudan;SSD;06.07.2021;;;;;582;;;;52
South Sudan;SSD;07.07.2021;;;;;657;;;;59
South Sudan;SSD;08.07.2021;;;;;733;;;;65
South Sudan;SSD;09.07.2021;;;;;809;;;;72
South Sudan;SSD;10.07.2021;;;;;885;;;;79
South Sudan;SSD;11.07.2021;;;;;960;;;;86
South Sudan;SSD;12.07.2021;55714;45074;10640;;1036;0.5;0.4;0.1;93
Spain;ESP;04.01.2021;82834;82834;;;;0.18;0.18;;
Spain;ESP;05.01.2021;139339;139339;;56505;56505;0.3;0.3;;1209
Spain;ESP;06.01.2021;;;;;45248;;;;968
Spain;ESP;07.01.2021;207323;207323;;;41496;0.44;0.44;;888
Spain;ESP;08.01.2021;277976;277976;;70653;48786;0.59;0.59;;1043
Spain;ESP;09.01.2021;;;;;47569;;;;1017
Spain;ESP;10.01.2021;;;;;46759;;;;1000
Spain;ESP;11.01.2021;406091;406091;;;46180;0.87;0.87;;988
Spain;ESP;12.01.2021;488122;488122;;82031;49826;1.04;1.04;;1066
Spain;ESP;13.01.2021;581638;581638;;93516;58330;1.24;1.24;;1248
Spain;ESP;14.01.2021;676186;676186;;94548;66980;1.45;1.45;;1433
Spain;ESP;15.01.2021;768950;768950;;92764;70139;1.64;1.64;;1500
Spain;ESP;16.01.2021;;;;;70181;;;;1501
Spain;ESP;17.01.2021;;;;;70223;;;;1502
Spain;ESP;18.01.2021;897942;895627;2315;;70264;1.92;1.92;0;1503
Spain;ESP;19.01.2021;966097;956756;9341;68155;68282;2.07;2.05;0.02;1460
Spain;ESP;20.01.2021;1025937;1010295;15642;59840;63471;2.19;2.16;0.03;1358
Spain;ESP;21.01.2021;1103301;1054245;49056;77364;61016;2.36;2.25;0.1;1305
Spain;ESP;22.01.2021;1165825;1097369;68456;62524;56696;2.49;2.35;0.15;1213
Spain;ESP;23.01.2021;;;;;55680;;;;1191
Spain;ESP;24.01.2021;1237593;1148895;88698;;54664;2.65;2.46;0.19;1169
Spain;ESP;25.01.2021;1291216;1167519;123697;53623;56182;2.76;2.5;0.26;1202
Spain;ESP;26.01.2021;1356461;1183395;173066;65245;55766;2.9;2.53;0.37;1193
Spain;ESP;27.01.2021;1395618;1202859;192759;39157;52812;2.98;2.57;0.41;1130
Spain;ESP;28.01.2021;1474189;1222323;251866;78571;52984;3.15;2.61;0.54;1133
Spain;ESP;29.01.2021;;;;;50484;;;;1080
Spain;ESP;30.01.2021;;;;;51790;;;;1108
Spain;ESP;31.01.2021;1609261;1251369;357892;;53095;3.44;2.68;0.77;1136
Spain;ESP;01.02.2021;1673054;1254535;418519;63793;54548;3.58;2.68;0.9;1167
Spain;ESP;02.02.2021;1764778;1265800;498978;91724;58331;3.77;2.71;1.07;1248
Spain;ESP;03.02.2021;1865342;1279220;586122;100564;67103;3.99;2.74;1.25;1435
Spain;ESP;04.02.2021;1988160;1305251;682909;122818;73424;4.25;2.79;1.46;1570
Spain;ESP;05.02.2021;;;;;72558;;;;1552
Spain;ESP;06.02.2021;;;;;71691;;;;1533
Spain;ESP;07.02.2021;2105033;1318626;786407;;70825;4.5;2.82;1.68;1515
Spain;ESP;08.02.2021;2167241;1328459;838782;62208;70598;4.64;2.84;1.79;1510
Spain;ESP;09.02.2021;2233249;1343566;889683;66008;66924;4.78;2.87;1.9;1431
Spain;ESP;10.02.2021;2320507;1377229;943278;87258;65024;4.96;2.95;2.02;1391
Spain;ESP;11.02.2021;2423045;1422560;1000485;102538;62126;5.18;3.04;2.14;1329
Spain;ESP;12.02.2021;;;;;63159;;;;1351
Spain;ESP;13.02.2021;;;;;64192;;;;1373
Spain;ESP;14.02.2021;2561608;1491517;1070091;;65225;5.48;3.19;2.29;1395
Spain;ESP;15.02.2021;2624512;1527590;1096922;62904;65324;5.61;3.27;2.35;1397
Spain;ESP;16.02.2021;2690457;1571277;1119180;65945;65315;5.75;3.36;2.39;1397
Spain;ESP;17.02.2021;2782751;1638195;1144556;92294;66035;5.95;3.5;2.45;1412
Spain;ESP;18.02.2021;2936011;1764985;1171026;153260;73281;6.28;3.77;2.5;1567
Spain;ESP;19.02.2021;;;;;74032;;;;1583
Spain;ESP;20.02.2021;;;;;74783;;;;1599
Spain;ESP;21.02.2021;3090351;1893290;1197061;;75535;6.61;4.05;2.56;1616
Spain;ESP;22.02.2021;3165191;1956886;1208305;74840;77240;6.77;4.19;2.58;1652
Spain;ESP;23.02.2021;3284678;2063495;1221183;119487;84889;7.03;4.41;2.61;1816
Spain;ESP;24.02.2021;3436158;2204376;1231782;151480;93344;7.35;4.71;2.63;1996
Spain;ESP;25.02.2021;3605635;2361852;1243783;169477;95661;7.71;5.05;2.66;2046
Spain;ESP;26.02.2021;;;;;98970;;;;2117
Spain;ESP;27.02.2021;;;;;102279;;;;2188
Spain;ESP;28.02.2021;3829465;2567617;1261848;;105588;8.19;5.49;2.7;2258
Spain;ESP;01.03.2021;3908734;2642034;1266700;79269;106220;8.36;5.65;2.71;2272
Spain;ESP;02.03.2021;4059320;2772318;1287002;150586;110663;8.68;5.93;2.75;2367
Spain;ESP;03.03.2021;4229092;2920179;1308913;169772;113276;9.05;6.25;2.8;2423
Spain;ESP;04.03.2021;4471577;3129092;1342485;242485;123706;9.56;6.69;2.87;2646
Spain;ESP;05.03.2021;;;;;124505;;;;2663
Spain;ESP;06.03.2021;;;;;125304;;;;2680
Spain;ESP;07.03.2021;4712191;3328703;1383488;;126104;10.08;7.12;2.96;2697
Spain;ESP;08.03.2021;4848648;3436412;1412236;136457;134273;10.37;7.35;3.02;2872
Spain;ESP;09.03.2021;4989505;3541667;1447838;140857;132884;10.67;7.57;3.1;2842
Spain;ESP;10.03.2021;5172106;3668848;1503258;182601;134716;11.06;7.85;3.22;2881
Spain;ESP;11.03.2021;5352767;3769523;1583244;180661;125884;11.45;8.06;3.39;2692
Spain;ESP;12.03.2021;;;;;124860;;;;2671
Spain;ESP;13.03.2021;;;;;123835;;;;2649
Spain;ESP;14.03.2021;;;;;122810;;;;2627
Spain;ESP;15.03.2021;5644895;3951221;1693674;;113750;12.07;8.45;3.62;2433
Spain;ESP;16.03.2021;5742218;4013681;1728537;97323;107530;12.28;8.58;3.7;2300
Spain;ESP;17.03.2021;5857085;4052470;1804615;114867;97854;12.53;8.67;3.86;2093
Spain;ESP;18.03.2021;5993363;4106550;1886813;136278;91514;12.82;8.78;4.04;1957
Spain;ESP;19.03.2021;;;;;92814;;;;1985
Spain;ESP;20.03.2021;;;;;94115;;;;2013
Spain;ESP;21.03.2021;;;;;95416;;;;2041
Spain;ESP;22.03.2021;6321908;4211040;2110868;;96716;13.52;9.01;4.51;2069
Spain;ESP;23.03.2021;6409196;4252598;2156598;87288;95283;13.71;9.1;4.61;2038
Spain;ESP;24.03.2021;6620093;4343860;2276233;210897;109001;14.16;9.29;4.87;2331
Spain;ESP;25.03.2021;6839736;4447534;2392202;219643;120910;14.63;9.51;5.12;2586
Spain;ESP;26.03.2021;7067371;4561529;2505842;227635;141696;15.12;9.76;5.36;3031
Spain;ESP;27.03.2021;;;;;153965;;;;3293
Spain;ESP;28.03.2021;;;;;166235;;;;3555
Spain;ESP;29.03.2021;7571439;4967230;2604209;;178504;16.19;10.62;5.57;3818
Spain;ESP;30.03.2021;7736611;5092535;2644076;165172;189631;16.55;10.89;5.66;4056
Spain;ESP;31.03.2021;8035160;5314076;2721084;298549;202152;17.19;11.37;5.82;4324
Spain;ESP;01.04.2021;8342155;5545140;2797015;306995;214631;17.84;11.86;5.98;4591
Spain;ESP;02.04.2021;;;;;196858;;;;4210
Spain;ESP;03.04.2021;8548598;5707450;2841148;;187601;18.28;12.21;6.08;4012
Spain;ESP;04.04.2021;;;;;177533;;;;3797
Spain;ESP;05.04.2021;8743694;5890888;2852806;;167465;18.7;12.6;6.1;3582
Spain;ESP;06.04.2021;9021001;6118710;2902291;277307;183484;19.29;13.09;6.21;3924
Spain;ESP;07.04.2021;9357847;6416016;2941831;336846;188955;20.01;13.72;6.29;4041
Spain;ESP;08.04.2021;9811529;6791079;3020450;453682;209911;20.99;14.52;6.46;4490
Spain;ESP;09.04.2021;10231825;7159716;3072109;420296;255207;21.88;15.31;6.57;5458
Spain;ESP;10.04.2021;;;;;266803;;;;5706
Spain;ESP;11.04.2021;;;;;279209;;;;5972
Spain;ESP;12.04.2021;10784997;7676560;3108437;;291615;23.07;16.42;6.65;6237
Spain;ESP;13.04.2021;11073657;7937566;3136091;288660;293237;23.68;16.98;6.71;6272
Spain;ESP;14.04.2021;11436073;8250887;3185186;362416;296889;24.46;17.65;6.81;6350
Spain;ESP;15.04.2021;11885085;8631548;3253537;449012;296222;25.42;18.46;6.96;6336
Spain;ESP;16.04.2021;12330755;9002054;3328701;445670;299847;26.37;19.25;7.12;6413
Spain;ESP;17.04.2021;;;;;298403;;;;6382
Spain;ESP;18.04.2021;;;;;296959;;;;6351
Spain;ESP;19.04.2021;12853599;9441685;3411914;;295515;27.49;20.19;7.3;6321
Spain;ESP;20.04.2021;13041032;9588913;3452119;187433;281054;27.89;20.51;7.38;6011
Spain;ESP;21.04.2021;13497809;9886203;3611606;456777;294534;28.87;21.14;7.72;6300
Spain;ESP;22.04.2021;13909964;10141949;3768015;412155;289268;29.75;21.69;8.06;6187
Spain;ESP;23.04.2021;14266251;10405863;3862789;356287;276499;30.51;22.26;8.26;5914
Spain;ESP;24.04.2021;;;;;283722;;;;6068
Spain;ESP;25.04.2021;14715931;10796466;3947465;;290945;31.47;23.09;8.44;6223
Spain;ESP;26.04.2021;14994667;11013911;4020945;278736;305867;32.07;23.56;8.6;6542
Spain;ESP;27.04.2021;15377862;11261171;4166758;383195;333833;32.89;24.09;8.91;7140
Spain;ESP;28.04.2021;15859772;11520146;4413784;481910;337423;33.92;24.64;9.44;7217
Spain;ESP;29.04.2021;16364595;11763360;4689766;504823;350662;35;25.16;10.03;7500
Spain;ESP;30.04.2021;;;;;338524;;;;7240
Spain;ESP;01.05.2021;;;;;345164;;;;7382
Spain;ESP;02.05.2021;17178566;12196079;5113598;;351805;36.74;26.09;10.94;7524
Spain;ESP;03.05.2021;17430810;12381213;5202297;252244;348020;37.28;26.48;11.13;7444
Spain;ESP;04.05.2021;17916566;12686341;5394315;485756;362672;38.32;27.13;11.54;7757
Spain;ESP;05.05.2021;18489580;12966552;5696827;573014;375687;39.55;27.73;12.18;8035
Spain;ESP;06.05.2021;19048132;13271511;5956451;558552;383362;40.74;28.39;12.74;8199
Spain;ESP;07.05.2021;;;;;381863;;;;8167
Spain;ESP;08.05.2021;;;;;380364;;;;8135
Spain;ESP;09.05.2021;19830624;13797431;6221476;;378865;42.41;29.51;13.31;8103
Spain;ESP;10.05.2021;20162661;14028954;6327447;332037;390264;43.12;30.01;13.53;8347
Spain;ESP;11.05.2021;20623815;14318348;6502978;461154;386750;44.11;30.62;13.91;8272
Spain;ESP;12.05.2021;21071940;14555552;6716156;448125;368909;45.07;31.13;14.36;7890
Spain;ESP;13.05.2021;21683707;14911306;6976683;611767;376511;46.38;31.89;14.92;8053
Spain;ESP;14.05.2021;;;;;369220;;;;7897
Spain;ESP;15.05.2021;;;;;361929;;;;7741
Spain;ESP;16.05.2021;22313088;15320846;7213716;;354638;47.72;32.77;15.43;7585
Spain;ESP;17.05.2021;22587343;15495889;7323426;274255;346383;48.31;33.14;15.66;7409
Spain;ESP;18.05.2021;22973955;15741247;7469173;386612;335734;49.14;33.67;15.98;7181
Spain;ESP;19.05.2021;23503085;16049843;7697288;529130;347306;50.27;34.33;16.46;7428
Spain;ESP;20.05.2021;23962365;16347683;7865313;459280;325523;51.25;34.96;16.82;6962
Spain;ESP;21.05.2021;;;;;322775;;;;6904
Spain;ESP;22.05.2021;;;;;320028;;;;6845
Spain;ESP;23.05.2021;24534056;16709939;8130648;;317281;52.47;35.74;17.39;6786
Spain;ESP;24.05.2021;24876302;16953205;8250814;342246;326994;53.21;36.26;17.65;6994
Spain;ESP;25.05.2021;25280864;17187731;8434233;404562;329558;54.07;36.76;18.04;7049
